user_id,evidence_category,primary_failure_type,why_repair_was_required,semantic_repair,formatting_only,raw_word_count,final_word_count,absolute_word_reduction,materially_compressed,operation_types
191137,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,120,97,23,False,remove_additional_negative_or_abstention_span
191575,supported_negative,overbroad_negative_claim_narrowed_to_supported_genres,Raw V2 made a negative claim broader than the licensed genre evidence; the repair retained only ['Sci-Fi'].,True,False,116,80,36,True,format_add_summary_prefix;grounding_narrow_or_neutralize
191663,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,105,89,16,False,remove_additional_negative_or_abstention_span
192400,supported_negative,inappropriate_abstention_despite_supported_negative_genre,Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['IMAX'].,True,False,133,91,42,True,abstention_to_supported_negative;remove_additional_negative_or_abstention_span
192860,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,125,89,36,True,remove_additional_negative_or_abstention_span
192979,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,115,77,38,True,remove_additional_negative_or_abstention_span
193123,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,144,113,31,True,format_add_summary_prefix;grounding_narrow_or_neutralize
193177,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,117,69,48,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
193501,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,99,72,27,True,remove_additional_negative_or_abstention_span
193616,supported_negative,inappropriate_abstention_despite_supported_negative_genre,Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Action'].,True,False,111,64,47,True,format_add_summary_prefix;abstention_to_supported_negative;remove_additional_negative_or_abstention_span
193723,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,115,69,46,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
193767,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,150,117,33,True,remove_additional_negative_or_abstention_span
193834,supported_negative,overbroad_negative_claim_narrowed_to_supported_genres,Raw V2 made a negative claim broader than the licensed genre evidence; the repair retained only ['Action'].,True,False,128,73,55,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
193835,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,104,60,44,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
193890,supported_negative,inappropriate_abstention_despite_supported_negative_genre,"Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Children', 'Comedy', 'Fantasy', 'Romance'].",True,False,132,86,46,True,abstention_to_supported_negative;remove_additional_negative_or_abstention_span
193951,supported_negative,overbroad_negative_claim_narrowed_to_supported_genres,"Raw V2 made a negative claim broader than the licensed genre evidence; the repair retained only ['Action', 'Adventure', 'Comedy', 'Crime', 'Fantasy', 'Romance', 'Sci-Fi', 'Thriller'].",True,False,86,75,11,False,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
194529,supported_negative,overbroad_negative_claim_narrowed_to_supported_genres,Raw V2 made a negative claim broader than the licensed genre evidence; the repair retained only ['Mystery'].,True,False,125,71,54,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
194707,no_negative_evidence,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was no_negative_evidence and supported no negative genre.,True,False,113,78,35,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
195608,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,189,139,50,True,format_malformed_abstention_leadin;remove_additional_negative_or_abstention_span
195940,supported_negative,inappropriate_abstention_despite_supported_negative_genre,Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Sci-Fi'].,True,False,110,110,0,False,format_add_summary_prefix;abstention_to_supported_negative
195999,no_negative_evidence,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,114,79,35,True,format_malformed_abstention_leadin;remove_additional_negative_or_abstention_span
196042,no_negative_evidence,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was no_negative_evidence and supported no negative genre.,True,False,93,79,14,False,grounding_narrow_or_neutralize
196102,supported_negative,overbroad_negative_claim_narrowed_to_supported_genres,"Raw V2 made a negative claim broader than the licensed genre evidence; the repair retained only ['Crime', 'Horror', 'Thriller'].",True,False,103,70,33,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
196395,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,119,87,32,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
196616,supported_negative,overbroad_negative_claim_narrowed_to_supported_genres,"Raw V2 made a negative claim broader than the licensed genre evidence; the repair retained only ['Animation', 'Fantasy', 'Romance', 'Sci-Fi'].",True,False,114,75,39,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
197077,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,108,98,10,False,format_add_summary_prefix;remove_additional_negative_or_abstention_span
197127,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,176,138,38,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
197444,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,143,89,54,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
197643,supported_negative,inappropriate_abstention_despite_supported_negative_genre,Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Sci-Fi'].,True,False,91,91,0,False,abstention_to_supported_negative
197973,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,112,71,41,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
198202,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,124,98,26,True,remove_additional_negative_or_abstention_span
198368,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,119,82,37,True,remove_additional_negative_or_abstention_span
